N	 23	 13
	  1	  1	 0.070494569544
	  1	  2	 0.021583655765
	  1	  3	-0.054605232101
	  1	  4	-0.090555585113
	  1	  5	-0.079759081141
	  1	  6	-0.054851612745
	  1	  7	-0.043598628629
	  1	  8	-0.054851612745
	  1	  9	-0.079759081141
	  1	 10	-0.090555585113
	  1	 11	-0.054605232101
	  1	 12	 0.021583655765
	  1	 13	 0.070494569544

	  2	  1	 0.052298604341
	  2	  2	-0.031595482110
	  2	  3	-0.089108707101
	  2	  4	-0.071076118967
	  2	  5	-0.013743255670
	  2	  6	 0.032697288172
	  2	  7	 0.048720098742
	  2	  8	 0.032697288172
	  2	  9	-0.013743255670
	  2	 10	-0.071076118967
	  2	 11	-0.089108707101
	  2	 12	-0.031595482110
	  2	 13	 0.052298604341

	  3	  1	 0.014483328859
	  3	  2	-0.074829457635
	  3	  3	-0.080344333237
	  3	  4	-0.004102809464
	  3	  5	 0.074337249080
	  3	  6	 0.112371606211
	  3	  7	 0.120821076718
	  3	  8	 0.112371606211
	  3	  9	 0.074337249080
	  3	 10	-0.004102809464
	  3	 11	-0.080344333237
	  3	 12	-0.074829457635
	  3	 13	 0.014483328859

	  4	  1	-0.029067776896
	  4	  2	-0.091318345768
	  4	  3	-0.031575832708
	  4	  4	 0.075195968028
	  4	  5	 0.126536538440
	  4	  6	 0.119816542532
	  4	  7	 0.108670716893
	  4	  8	 0.119816542532
	  4	  9	 0.126536538440
	  4	 10	 0.075195968028
	  4	 11	-0.031575832708
	  4	 12	-0.091318345768
	  4	 13	-0.029067776896

	  5	  1	-0.065215916846
	  5	  2	-0.077099223815
	  5	  3	 0.035483592749
	  5	  4	 0.124083806727
	  5	  5	 0.101856370127
	  5	  6	 0.032003532466
	  5	  7	-0.000402499006
	  5	  8	 0.032003532466
	  5	  9	 0.101856370127
	  5	 10	 0.124083806727
	  5	 11	 0.035483592749
	  5	 12	-0.077099223815
	  5	 13	-0.065215916846

	  6	  1	-0.086254824630
	  6	  2	-0.040092769073
	  6	  3	 0.093823298525
	  6	  4	 0.116664676930
	  6	  5	 0.004103382543
	  6	  6	-0.108083511436
	  6	  7	-0.145480113718
	  6	  8	-0.108083511436
	  6	  9	 0.004103382543
	  6	 10	 0.116664676930
	  6	 11	 0.093823298525
	  6	 12	-0.040092769073
	  6	 13	-0.086254824630

	  7	  1	-0.091144661832
	  7	  2	 0.005991073481
	  7	  3	 0.124817938084
	  7	  4	 0.056452369640
	  7	  5	-0.118525803546
	  7	  6	-0.208828025685
	  7	  7	-0.217227951278
	  7	  8	-0.208828025685
	  7	  9	-0.118525803546
	  7	 10	 0.056452369640
	  7	 11	 0.124817938084
	  7	 12	 0.005991073481
	  7	 13	-0.091144661832

	  8	  1	-0.083850793491
	  8	  2	 0.048588405581
	  8	  3	 0.124914155496
